"","region","state","age","sex","maritl","educ","race","status","work","hours","hourrt","earnings"
"1449",2,26,22,"Male",1,"High school",1,1,1,40,20.05,802
"1450",2,26,58,"Female",3,"Associate degree",2,1,1,40,18,824
"1451",2,26,54,"Female",1,"Associate degree",1,1,1,30,30,900
"1452",2,26,40,"Male",1,"High school",1,1,1,40,18.95,898
"1453",2,26,26,"Female",6,"Associate degree",1,1,1,40,25,1000
"1454",2,26,19,"Female",6,"High school",1,1,1,15,10,313.5
"1455",2,26,32,"Male",6,"High school",1,1,1,40,20,800
"1456",2,26,33,"Female",6,"Bachelor's degree",1,1,1,40,30,1200
"1457",2,26,19,"Male",6,"No high school",2,1,1,28,10.25,287
"1458",2,26,54,"Male",1,"High school",1,1,1,40,20,800
"1459",2,26,40,"Male",6,"High school",1,1,1,40,36.25,1450
"1460",2,26,66,"Male",1,"Bachelor's degree",1,1,1,24,15,360
"1461",2,26,60,"Male",1,"High school",1,1,1,40,20,800
"1462",2,26,50,"Female",1,"Bachelor's degree",1,1,1,40,50,3000
"1463",2,27,34,"Male",1,"High school",4,2,2,40,30,1200
"1464",2,27,33,"Female",1,"Bachelor's degree",4,1,1,40,30,1200
"1465",2,27,33,"Male",1,"High school",4,1,1,40,30,1200
"1466",2,27,36,"Male",6,"High school",2,1,1,40,32,1280
"1467",2,27,33,"Female",1,"Bachelor's degree",1,1,1,40,21,840
"1468",2,27,60,"Female",1,"Bachelor's degree",1,1,1,12,25,1540
"1469",2,27,33,"Female",1,"Bachelor's degree",1,2,2,32,40,1280
"1470",2,27,33,"Male",1,"Bachelor's degree",1,1,1,40,48,1920
"1471",2,27,38,"Male",6,"High school",1,1,1,42,22,924
"1472",2,27,30,"Male",6,"No high school",1,1,1,40,26,1210
"1473",2,27,79,"Male",1,"Bachelor's degree",1,1,1,15,16,240
"1474",2,29,68,"Male",1,"High school",1,1,1,40,33.75,1350
"1475",2,29,30,"Male",6,"High school",1,1,1,40,21.07,842.8
"1476",2,29,51,"Male",1,"Associate degree",1,1,1,40,24,960
"1477",2,29,18,"Female",6,"High school",8,1,1,40,17,680
"1478",2,29,29,"Male",6,"High school",1,1,-1,40,20,800
"1479",2,29,71,"Female",1,"High school",1,1,1,10,14,140
"1480",2,29,26,"Female",6,"High school",2,1,1,40,14,560
"1481",2,29,44,"Female",6,"High school",2,1,1,35,15.5,542.5
"1482",2,29,18,"Male",6,"No high school",2,1,1,15,12.5,187.5
"1483",2,29,25,"Female",6,"Bachelor's degree",1,1,1,40,26.25,1128
"1484",2,29,52,"Female",4,"Bachelor's degree",2,1,1,38,65,2470
"1485",4,30,29,"Male",2,"High school",1,1,1,40,11.5,800
"1486",4,30,61,"Female",6,"Bachelor's degree",1,1,1,40,12,1480
"1487",4,30,26,"Female",1,"High school",1,1,1,11,12,132
"1488",4,30,28,"Male",1,"High school",1,1,1,40,24,960
"1489",4,30,54,"Female",1,"Bachelor's degree",1,1,1,40,19,760
"1490",4,30,22,"Female",6,"High school",1,1,1,30,9.95,298
"1491",4,30,47,"Female",4,"Associate degree",1,1,1,30,34.97,1049.1
"1492",4,30,19,"Male",6,"Associate degree",1,1,1,30,9.25,277.5
"1493",2,31,38,"Male",6,"High school",2,1,1,40,16,640
"1494",2,31,52,"Female",2,"No high school",1,1,1,50,29,1450
"1495",2,31,26,"Male",1,"High school",1,1,1,40,20,800
"1496",2,31,23,"Female",1,"High school",1,1,1,30,15,450
"1497",2,31,24,"Female",1,"No high school",1,1,1,40,12,480
"1498",2,31,33,"Male",1,"No high school",1,1,1,40,12,480
"1499",2,31,20,"Male",6,"No high school",1,1,-1,40,17,680
"1500",2,31,40,"Male",6,"No high school",1,1,1,30,12,360
"1501",2,31,38,"Male",4,"High school",1,1,1,40,28.5,1140
"1502",2,31,58,"Male",4,"High school",1,1,1,40,17,680
"1503",2,31,38,"Male",1,"Bachelor's degree",1,1,1,45,24,1080
"1504",2,31,24,"Male",6,"High school",1,1,1,40,20,800
"1505",2,31,34,"Female",1,"Bachelor's degree",1,1,1,40,37,1480
"1506",4,32,23,"Female",6,"High school",3,1,1,40,18,720
"1507",4,32,64,"Male",1,"High school",1,1,1,40,20,800
"1508",4,32,22,"Male",6,"High school",1,1,1,40,32,1376
"1509",4,32,27,"Female",1,"High school",1,1,1,40,16.3,652
"1510",4,32,33,"Male",1,"High school",1,1,1,40,21.5,860
"1511",4,32,34,"Female",6,"Bachelor's degree",1,1,1,40,25,1078
"1512",4,32,34,"Female",5,"High school",15,1,1,40,15,900
"1513",4,32,41,"Male",5,"High school",15,1,1,40,22,880
"1514",4,35,22,"Male",6,"High school",1,1,1,40,20,800
"1515",4,35,22,"Female",6,"Bachelor's degree",1,1,1,20,15,300
"1516",4,35,68,"Male",4,"High school",1,1,1,35,14,490
"1517",4,35,52,"Female",1,"High school",1,1,1,24,12,288
"1518",4,35,58,"Male",6,"High school",1,1,1,40,14.75,590
"1519",4,35,61,"Male",1,"High school",1,1,1,40,20,800
"1520",2,38,15,"Male",6,"No high school",1,1,1,16,12,192
"1521",2,38,38,"Male",1,"Associate degree",1,1,1,40,39.5,2060
"1522",2,38,30,"Female",1,"Bachelor's degree",1,1,1,40,44,1760
"1523",2,38,71,"Male",1,"Bachelor's degree",1,1,1,5,65.89,416
"1524",2,38,22,"Male",6,"Associate degree",1,1,1,40,20.5,820
"1525",2,38,20,"Female",6,"High school",1,1,1,40,17,680
"1526",2,38,25,"Female",6,"Bachelor's degree",5,1,1,25,15.25,382
"1527",2,38,24,"Male",6,"Bachelor's degree",7,1,1,40,21.5,860
"1528",2,38,24,"Male",6,"Bachelor's degree",1,1,1,40,23,920
"1529",2,38,42,"Male",1,"High school",1,1,1,50,25,1562
"1530",2,38,39,"Female",1,"Bachelor's degree",1,1,1,25,15,375
"1531",3,40,40,"Female",4,"Associate degree",1,1,1,40,40.75,1630
"1532",3,40,24,"Female",1,"No high school",1,1,1,40,18,720
"1533",3,40,65,"Female",1,"Bachelor's degree",1,1,1,17,11.5,195.5
"1534",3,40,57,"Male",1,"No high school",1,1,1,40,27,1860
"1535",3,40,26,"Female",6,"High school",1,1,1,40,13,520
"1536",3,40,26,"Male",6,"High school",6,1,1,40,10,400
"1537",4,41,41,"Female",3,"Bachelor's degree",1,1,1,25,32,987.5
"1538",4,41,51,"Female",1,"Bachelor's degree",1,1,1,40,27,1080
"1539",4,41,56,"Male",1,"Associate degree",3,1,1,40,32,1280
"1540",4,41,70,"Female",4,"Associate degree",1,1,1,40,16,640
"1541",4,41,28,"Female",6,"High school",1,1,1,40,16.5,660
"1542",4,41,25,"Male",6,"No high school",7,1,1,50,27,1503
"1543",4,41,39,"Male",1,"Bachelor's degree",1,1,1,40,17.5,700
"1544",4,41,36,"Female",1,"Associate degree",1,1,1,40,17.25,690
"1545",4,41,39,"Male",1,"High school",1,1,1,48,40,1920
"1546",4,41,51,"Female",6,"High school",1,1,1,40,24,960
"1547",4,41,45,"Male",6,"High school",1,1,1,11,15.9,174.9
"1548",4,41,64,"Male",1,"High school",1,1,1,40,17.75,1002
"1549",4,41,26,"Male",6,"No high school",1,1,1,40,22.88,915.2
"1550",4,41,22,"Female",6,"High school",1,1,1,40,22.44,897.6
"1551",4,41,51,"Male",1,"High school",1,1,1,40,30,1200
"1552",4,41,69,"Female",1,"Bachelor's degree",1,1,1,20,25,500
"1553",4,41,49,"Female",1,"Bachelor's degree",1,1,1,16,70,1120
"1554",4,41,30,"Male",6,"High school",1,1,1,40,29,1160
"1555",2,46,37,"Female",6,"High school",1,1,1,45,17,766
"1556",2,46,55,"Female",1,"Associate degree",1,1,1,24,12,288
"1557",2,46,61,"Male",6,"High school",1,1,1,60,16,960
"1558",2,46,64,"Female",1,"Bachelor's degree",1,1,1,40,13,520
"1559",2,46,73,"Male",1,"High school",1,1,1,40,19,760
"1560",2,46,16,"Male",6,"No high school",1,1,1,12,13,156
"1561",2,46,71,"Female",4,"High school",1,1,1,9,15,135
"1562",2,46,16,"Female",6,"No high school",1,1,1,40,18,720
"1563",2,46,30,"Male",6,"High school",1,1,1,16,16.3,260
"1564",2,46,31,"Male",6,"High school",1,1,1,16,16.3,260
"1565",3,48,39,"Female",1,"Associate degree",1,1,1,35,13,455
"1566",3,48,35,"Female",1,"Bachelor's degree",1,1,1,40,34,1360
"1567",3,48,68,"Female",1,"High school",1,1,1,40,36,1440
"1568",3,48,26,"Female",6,"Bachelor's degree",1,1,1,40,18,720
"1569",3,48,61,"Male",6,"No high school",1,1,1,38,14,532
"1570",3,48,45,"Female",1,"Associate degree",1,1,1,40,8,320
"1571",3,48,50,"Male",3,"Associate degree",1,1,1,40,27,1280
"1572",3,48,48,"Female",1,"Bachelor's degree",4,1,1,36,58.89,2120.04
"1573",3,48,46,"Male",1,"High school",4,1,1,40,17,680
"1574",3,48,47,"Male",1,"High school",2,1,1,40,11,440
"1575",3,48,44,"Female",1,"Bachelor's degree",2,1,1,36,20,720
"1576",3,48,51,"Female",6,"High school",1,1,1,40,27,1080
"1577",3,48,30,"Female",1,"Associate degree",1,1,1,30,14,420
"1578",3,48,31,"Male",1,"Bachelor's degree",4,1,1,40,16,640
"1579",3,48,27,"Female",6,"Associate degree",1,1,1,40,15.25,610
"1580",3,48,25,"Male",6,"High school",1,1,1,37,14.25,527.25
"1581",3,48,35,"Male",6,"High school",1,1,1,40,32,1280
"1582",3,48,19,"Male",4,"No high school",1,1,1,20,17,340
"1583",3,48,20,"Female",6,"Associate degree",1,1,1,40,16.5,660
"1584",3,48,60,"Male",1,"High school",1,1,1,40,45,1800
"1585",3,48,34,"Male",1,"Bachelor's degree",2,1,1,40,16,640
"1586",3,48,34,"Female",1,"High school",2,2,2,20,11,220
"1587",3,48,69,"Male",1,"High school",1,1,1,36,12.5,450
"1588",3,48,46,"Male",1,"Bachelor's degree",1,1,1,40,38,1520
"1589",3,48,58,"Female",1,"No high school",1,1,1,25,16.5,412
"1590",3,48,22,"Male",6,"High school",1,1,1,40,24,1140
"1591",3,48,24,"Female",6,"High school",1,1,1,40,10,400
"1592",3,48,54,"Male",1,"High school",1,1,1,40,20.8,1168
"1593",3,48,40,"Male",6,"High school",1,1,1,40,30,1650
"1594",3,48,22,"Female",6,"High school",1,1,1,40,15,600
"1595",3,48,39,"Female",6,"Associate degree",1,1,1,40,22,880
"1596",4,49,36,"Female",1,"No high school",1,1,1,26,12,312
"1597",4,49,16,"Male",6,"No high school",1,1,1,12,11,144
"1598",4,49,56,"Female",1,"High school",1,1,1,40,27.49,1099.6
"1599",4,49,58,"Male",1,"Bachelor's degree",1,1,1,36,36,1296
"1600",4,49,26,"Male",6,"High school",1,1,1,40,20.2,808
"1601",4,49,44,"Male",6,"No high school",1,1,1,50,32,1600
"1602",4,49,18,"Male",6,"High school",1,1,1,30,15,450
"1603",4,49,77,"Male",1,"Associate degree",1,1,1,30,14,420
"1604",4,49,24,"Female",6,"Bachelor's degree",1,1,1,30,32,960
"1605",4,49,18,"Female",6,"High school",1,1,1,20,15,300
"1606",4,53,40,"Male",6,"High school",1,1,1,40,30,1200
"1607",4,53,32,"Female",6,"High school",2,1,1,30,19,570
"1608",4,53,29,"Male",1,"High school",1,1,1,40,27,1080
"1609",4,53,31,"Female",6,"High school",2,1,1,40,21,840
"1610",4,53,43,"Female",1,"Bachelor's degree",1,1,1,15,65.89,946
"1611",4,53,43,"Female",6,"Associate degree",1,1,1,50,17.25,862
"1612",4,53,16,"Male",6,"No high school",1,1,1,40,10,400
"1613",4,53,19,"Female",6,"No high school",1,1,1,25,18,450
"1614",4,53,22,"Male",6,"High school",1,1,1,40,16,640
"1615",4,53,58,"Female",1,"High school",1,1,1,20,25,500
"1616",4,53,76,"Female",3,"Associate degree",1,1,1,24,18.2,436
"1617",2,55,39,"Male",1,"High school",7,1,1,40,12,480
"1618",2,55,40,"Male",6,"High school",7,1,1,40,18,720
"1619",2,55,49,"Male",4,"High school",1,1,1,99,2.14,596.48
"1620",2,55,24,"Female",6,"High school",1,1,1,30,15.5,466
"1621",2,55,59,"Female",3,"High school",1,1,1,40,16.7,668
"1622",2,55,34,"Male",6,"High school",1,1,1,40,18.5,740
"1623",2,55,25,"Male",5,"Bachelor's degree",1,1,1,40,33,1320
"1624",2,55,35,"Male",1,"Associate degree",1,1,1,32,38,1216
"1625",2,55,42,"Female",1,"Associate degree",1,2,2,32,55,1760
"1626",2,55,60,"Female",4,"High school",1,1,1,40,26,1040
"1627",2,55,26,"Male",6,"Bachelor's degree",1,1,1,40,22,880
"1628",2,55,39,"Female",1,"Bachelor's degree",1,1,1,40,41,1640
"1629",2,55,32,"Female",1,"Bachelor's degree",1,1,1,40,28,1120
"1630",2,55,57,"Female",1,"Bachelor's degree",1,2,2,28,19,532
"1631",2,55,16,"Female",6,"No high school",1,1,1,10,11,110
"1632",2,55,59,"Male",1,"High school",1,1,1,40,25,1380
"1633",2,55,27,"Male",6,"Associate degree",1,1,1,36,16.15,582
"1634",2,55,36,"Male",1,"Associate degree",1,1,1,40,65.89,2440
"1635",4,56,22,"Female",6,"Associate degree",6,1,1,40,14.5,590
"1636",4,56,64,"Male",1,"High school",1,1,1,40,35,1400
"1637",4,56,64,"Female",1,"Bachelor's degree",1,1,1,40,12,480
"1638",4,56,53,"Male",1,"High school",1,1,1,40,24,960
"1639",4,56,33,"Female",1,"Associate degree",1,1,1,40,20,800
"1640",4,56,29,"Female",6,"High school",7,1,1,40,20,800
"1641",4,56,28,"Male",6,"High school",1,1,1,40,29,1160
"1642",4,56,17,"Male",6,"No high school",1,1,1,10,10.5,105
"1643",4,2,56,"Female",1,"High school",1,1,1,10,13.6,136
"1644",3,5,47,"Female",1,"Bachelor's degree",1,1,1,40,16,640
"1645",3,5,65,"Male",1,"High school",1,1,1,25,11,276
"1646",3,5,51,"Male",1,"High school",1,1,1,40,25.01,1000.4
"1647",3,5,19,"Female",6,"High school",1,1,1,40,13.5,540
"1648",3,5,20,"Male",6,"Associate degree",1,1,1,40,14.15,566
"1649",3,5,64,"Male",1,"Bachelor's degree",1,1,1,40,65.89,2640
"1650",3,5,61,"Female",1,"High school",1,1,1,40,16.7,668
"1651",4,15,36,"Female",4,"Bachelor's degree",1,1,1,40,50,2000
"1652",4,15,33,"Male",6,"Bachelor's degree",1,1,1,40,30,1200
"1653",4,15,73,"Male",3,"Associate degree",1,1,1,19,15.15,288
"1654",4,15,53,"Male",1,"High school",4,1,1,40,52,2080
"1655",4,15,37,"Male",1,"Associate degree",5,1,1,40,32,1280
"1656",4,16,20,"Female",6,"High school",1,1,1,40,13.5,540
"1657",4,16,19,"Female",6,"High school",1,1,1,25,16,400
"1658",4,16,17,"Male",6,"No high school",1,1,1,40,20,800
"1659",4,16,35,"Female",4,"High school",1,1,1,40,18.6,744
"1660",4,16,29,"Male",1,"Bachelor's degree",1,1,1,12,8.25,100
"1661",2,20,43,"Male",1,"High school",2,1,1,40,30,1650
"1662",2,20,42,"Male",6,"High school",1,1,1,40,16.5,684.75
"1663",4,30,27,"Male",1,"High school",1,1,1,50,22.5,1250
"1664",4,30,46,"Female",1,"High school",1,1,1,40,26,1040
"1665",2,31,52,"Female",4,"High school",1,1,1,15,22,330
"1666",2,31,56,"Male",4,"Associate degree",1,1,1,40,30,1200
"1667",4,35,33,"Female",1,"High school",1,1,1,30,19,570
"1668",4,35,50,"Male",1,"High school",1,1,1,42,35.5,1500
"1669",4,35,24,"Male",6,"Associate degree",1,1,1,40,43,1720
"1670",4,35,68,"Female",1,"No high school",1,1,1,25,15,376
"1671",4,35,50,"Male",1,"Bachelor's degree",1,1,1,60,40,2432
"1672",4,35,62,"Female",1,"High school",1,1,1,35,25,875
"1673",4,35,37,"Female",4,"Associate degree",1,1,1,45,30,1500
"1674",4,35,31,"Male",6,"High school",7,1,1,50,26,1320
"1675",4,35,29,"Female",6,"Associate degree",7,1,1,40,12,480
"1676",2,38,62,"Female",4,"High school",1,1,1,36,30,1080
"1677",3,40,26,"Female",6,"Associate degree",3,1,1,40,11,440
"1678",3,40,29,"Male",1,"High school",1,2,2,40,14,770
"1679",3,40,50,"Female",1,"High school",3,1,1,40,15.25,610
"1680",3,40,17,"Male",6,"No high school",1,1,1,25,13,326
"1681",3,40,34,"Male",1,"High school",1,1,1,40,15.75,630
"1682",4,41,56,"Male",6,"Bachelor's degree",1,1,1,25,18.38,459.5
"1683",4,41,62,"Female",3,"High school",4,1,1,40,16,1240
"1684",2,46,41,"Female",1,"Bachelor's degree",1,1,1,39,28,1092
"1685",2,46,33,"Male",6,"High school",1,1,1,52,23.6,1227.2
"1686",4,53,49,"Female",1,"High school",1,1,1,40,25,1000
"1687",4,56,42,"Male",4,"Associate degree",1,1,1,42,35.88,1506.96
"1688",4,56,58,"Female",1,"High school",1,1,1,40,22.57,902.8
"1689",4,56,68,"Male",4,"No high school",1,1,1,40,24,960
"1690",4,56,20,"Male",6,"High school",1,1,1,40,21.5,860
"1691",3,1,64,"Male",1,"Bachelor's degree",1,1,1,40,26,1316
"1692",3,1,52,"Male",1,"Associate degree",1,1,1,40,18,720
"1693",3,1,57,"Female",1,"Associate degree",1,1,1,40,21,840
"1694",3,1,23,"Male",6,"High school",1,1,1,40,25,1000
"1695",3,1,21,"Male",6,"High school",1,1,1,40,24,960
"1696",3,1,60,"Female",1,"Bachelor's degree",1,1,1,40,18,720
"1697",3,1,36,"Female",6,"Associate degree",2,1,1,40,29.05,1162
"1698",3,1,40,"Male",1,"High school",2,1,1,40,16.2,648
"1699",3,1,41,"Female",1,"Bachelor's degree",2,1,1,40,25,1000
"1700",3,1,72,"Male",1,"High school",1,1,1,32,15,480
"1701",1,9,47,"Female",1,"Bachelor's degree",1,2,2,19,19.85,378
"1702",1,9,72,"Male",1,"Bachelor's degree",1,2,2,10,15,150
"1703",1,9,33,"Female",1,"Bachelor's degree",1,1,1,16,25,400
"1704",1,9,39,"Male",1,"High school",1,1,1,40,28.7,1385.04
"1705",1,9,48,"Male",1,"Associate degree",1,1,1,40,35,1400
"1706",1,9,40,"Female",1,"High school",1,1,1,24,20,480
"1707",1,9,71,"Female",4,"Associate degree",1,1,1,3,15.25,45.75
"1708",3,10,40,"Female",1,"High school",1,1,1,36,18.6,670
"1709",3,10,19,"Female",6,"High school",1,1,1,25,13,326
"1710",3,10,36,"Male",1,"High school",4,1,1,40,25,1220
"1711",3,10,20,"Male",6,"High school",6,1,1,10,12,120
"1712",3,10,59,"Female",1,"Bachelor's degree",1,1,1,4,35,140
"1713",3,10,68,"Female",4,"High school",1,2,5,40,20,800
"1714",3,10,37,"Male",6,"Associate degree",1,1,1,42,18.5,858
"1715",3,10,25,"Female",6,"Bachelor's degree",1,1,1,40,11.5,460
"1716",3,11,20,"Male",6,"High school",1,2,2,20,17,340
"1717",3,12,51,"Female",4,"High school",1,2,2,40,22.13,885.2
"1718",3,12,46,"Male",6,"Associate degree",1,1,1,40,25,1000
"1719",3,12,62,"Female",4,"High school",1,1,1,40,20.35,1114
"1720",3,12,55,"Male",4,"Bachelor's degree",1,1,1,40,16.5,660
"1721",3,12,24,"Male",6,"High school",1,1,1,32,15,880
"1722",3,12,33,"Female",4,"Associate degree",1,1,1,20,22,440
"1723",3,12,32,"Male",6,"Associate degree",1,1,1,40,26,1270
"1724",3,12,48,"Female",3,"High school",1,1,1,40,25,1000
"1725",3,12,68,"Female",2,"High school",1,1,1,40,20,800
"1726",3,12,21,"Male",6,"High school",1,1,-1,40,23.5,940
"1727",3,12,45,"Female",1,"Bachelor's degree",1,1,1,40,27,1080
"1728",3,12,43,"Female",1,"High school",1,1,1,40,25.9,1036
"1729",3,12,46,"Male",4,"High school",1,1,1,35,16.25,568
"1730",3,12,17,"Male",6,"No high school",1,1,1,15,10,150
"1731",3,12,58,"Female",1,"Bachelor's degree",1,1,1,40,20,800
"1732",3,12,24,"Female",6,"High school",1,1,1,40,17,680
"1733",3,12,65,"Female",4,"High school",1,1,1,40,21,1350
"1734",3,12,40,"Female",1,"Associate degree",1,1,1,40,36,1470
"1735",3,12,58,"Female",4,"Associate degree",1,1,1,40,16,640
"1736",3,12,26,"Male",6,"Associate degree",1,1,1,13,17.5,227.5
"1737",3,12,23,"Male",6,"High school",1,1,1,35,11,385
"1738",3,12,27,"Male",6,"Bachelor's degree",1,1,1,35,17.5,612.5
"1739",3,12,28,"Female",1,"Bachelor's degree",1,1,1,40,22,880
"1740",3,12,39,"Male",2,"High school",1,1,1,40,18,720
"1741",3,12,17,"Male",6,"No high school",1,1,1,20,10,200
"1742",3,12,42,"Male",1,"Bachelor's degree",1,1,1,42,37,1554
"1743",3,12,52,"Female",4,"Associate degree",1,1,1,10,16,160
"1744",3,12,47,"Male",4,"Associate degree",1,1,1,10,15,150
"1745",3,12,25,"Male",6,"High school",1,1,1,40,15,600
"1746",3,12,37,"Female",6,"Associate degree",1,1,1,35,15,526
"1747",3,12,24,"Female",6,"High school",1,1,1,40,15,600
"1748",3,12,42,"Male",1,"High school",1,1,1,40,20,800
"1749",3,12,60,"Female",4,"High school",1,1,1,10,17.88,178.8
"1750",3,12,25,"Female",6,"High school",1,1,1,30,12,360
"1751",3,12,48,"Female",1,"Bachelor's degree",1,1,1,50,18.5,925
"1752",3,13,37,"Male",1,"High school",1,1,1,40,14.25,570
"1753",3,13,35,"Male",6,"High school",2,1,1,45,29,1310
"1754",3,13,17,"Male",6,"No high school",2,1,1,16,12,192
"1755",3,13,44,"Male",1,"High school",1,1,1,40,25,1000
"1756",3,13,15,"Male",6,"No high school",1,1,1,16,12,192
"1757",3,13,21,"Male",6,"High school",1,1,1,20,17,340
"1758",3,13,18,"Male",6,"High school",1,1,1,15,12,180
"1759",3,13,64,"Male",3,"Associate degree",2,1,1,40,16,640
"1760",3,13,47,"Female",1,"Bachelor's degree",2,1,1,32,25,800
"1761",3,13,45,"Male",1,"High school",1,1,1,40,31.8,1272
"1762",3,13,54,"Male",6,"High school",2,1,1,40,12.65,506
"1763",3,13,59,"Female",4,"High school",2,1,1,40,14.55,582
"1764",3,13,69,"Male",4,"Associate degree",2,1,1,15,11.15,168
"1765",3,21,57,"Female",1,"High school",1,1,1,25,15,376
"1766",3,21,59,"Female",1,"Associate degree",1,1,1,40,26.84,1276.1
"1767",3,21,45,"Male",1,"High school",1,1,1,40,18.5,810
"1768",3,21,49,"Female",1,"Associate degree",1,1,1,20,17,340
"1769",3,21,20,"Female",6,"No high school",2,1,1,10,11,110
"1770",3,21,50,"Male",4,"Bachelor's degree",4,1,1,40,22,880
"1771",3,21,67,"Female",4,"High school",1,1,1,13,14,182
"1772",3,22,45,"Female",5,"High school",1,1,1,40,25,1000
"1773",3,22,50,"Female",1,"High school",2,1,1,40,24,960
"1774",3,22,48,"Male",1,"High school",2,1,1,84,21.5,1810
"1775",3,22,49,"Male",1,"High school",1,1,1,40,30,1270
"1776",3,22,44,"Female",4,"Associate degree",1,1,1,30,14,420
"1777",3,22,25,"Male",6,"High school",1,1,1,40,15,600
"1778",3,22,26,"Female",6,"High school",1,1,1,35,17,595
"1779",1,23,41,"Male",1,"High school",1,1,1,40,23,1058
"1780",1,23,58,"Female",4,"Bachelor's degree",1,1,1,40,16.5,660
"1781",1,23,48,"Female",4,"Bachelor's degree",1,1,1,40,20,800
"1782",1,23,65,"Male",4,"Associate degree",1,1,1,18,15,270
"1783",3,24,36,"Male",1,"High school",1,1,1,40,33,1320
"1784",3,24,67,"Female",1,"High school",1,1,1,35,9,316
"1785",3,24,59,"Male",1,"High school",1,1,1,40,19,760
"1786",3,24,37,"Female",1,"High school",2,1,1,20,15,300
"1787",3,24,41,"Male",1,"High school",2,1,1,30,16,480
"1788",3,24,54,"Female",3,"Associate degree",1,1,1,35,10,350
"1789",3,24,28,"Male",6,"Bachelor's degree",1,1,1,35,15.5,617.5
"1790",3,24,31,"Male",6,"High school",1,1,1,25,15.75,393.75
"1791",1,25,74,"Female",6,"Bachelor's degree",1,2,2,20,75,1500
"1792",1,25,46,"Female",1,"Bachelor's degree",1,1,1,16,15,240
"1793",3,28,42,"Female",1,"No high school",1,1,1,40,12,480
"1794",3,28,51,"Male",1,"No high school",1,1,1,40,15,600
"1795",3,28,42,"Female",6,"High school",1,1,1,25,8.42,210.5
"1796",3,28,63,"Male",1,"High school",1,1,1,40,60,2400
"1797",3,28,64,"Female",4,"No high school",1,1,1,5,10,50
"1798",3,28,16,"Female",6,"No high school",1,1,1,25,8.25,206.25
"1799",3,28,24,"Female",6,"Bachelor's degree",1,1,1,40,17.5,700
"1800",1,33,41,"Male",6,"No high school",1,1,1,40,16.75,892
"1801",1,33,59,"Female",3,"Bachelor's degree",1,1,1,40,19,760
"1802",1,34,59,"Female",1,"Bachelor's degree",4,1,1,40,13,520
"1803",1,34,43,"Female",1,"High school",1,1,1,40,16,640
"1804",1,34,53,"Male",1,"Bachelor's degree",1,1,1,40,19,760
"1805",1,34,57,"Male",1,"High school",1,1,1,60,50,3120
"1806",1,34,41,"Male",6,"Bachelor's degree",1,1,1,40,65.89,2160
"1807",1,34,52,"Female",6,"High school",1,1,1,37,16,592
"1808",1,34,21,"Female",6,"High school",1,1,1,25,16,400
"1809",1,34,28,"Male",6,"High school",1,1,1,40,19,760
"1810",1,34,35,"Male",1,"High school",1,1,1,40,15,600
"1811",1,36,31,"Female",5,"Associate degree",1,1,1,40,2.15,186
"1812",1,36,36,"Female",1,"High school",1,1,1,15,30,450
"1813",1,36,25,"Male",6,"No high school",1,1,1,48,18,864
"1814",1,36,35,"Male",6,"High school",4,1,1,36,24,864
"1815",1,36,61,"Female",3,"High school",4,1,1,21,15,316
"1816",1,36,38,"Female",1,"Associate degree",1,1,1,35,17,595
"1817",1,36,57,"Male",6,"High school",1,1,1,37,16.85,623.45
"1818",1,36,56,"Female",6,"High school",1,1,1,40,16,640
"1819",1,36,31,"Female",1,"High school",1,1,1,4,15,60
